Price
19499.0
10249.0
27999.0
11999.0
33999.0
8999.0
23999.0
13999.0
18999.0
7499.0
33900.0
28990.0
20999.0
29999.0
38835.0
23990.0
29100.0
23999.0
1730.0
18999.0
24623.0
15499.0
9999.0
2544.0
8224.0
17999.0
1395.0
15999.0
31999.0
692.0
12099.0
15999.0
8999.0
7690.0
13499.0
11999.0
8290.0
8499.0
10999.0
7990.0
8999.0
21999.0
27999.0
18999.0
16999.0
17577.0
1364.0
20490.0
10999.0
9999.0
7999.0
2052.0
9999.0
15999.0
26999.0
22999.0
6999.0
30990.0
9499.0
14995.0
13999.0
13499.0
17999.0
15999.0
15999.0
6999.0
19999.0
8499.0
34999.0
10999.0
36999.0
33900.0
19550.0
19999.0
19999.0
28999.0
8430.0
13990.0
79900.0
11999.0
25999.0
29990.0
19990.0
18499.0
18499.0
44999.0
27999.0
16990.0
11449.0
29999.0
19490.0
11999.0
20999.0
12999.0
17990.0
20999.0
33999.0
5999.0
21999.0
11999.0
34999.0
16999.0
5999.0
9499.0
17990.0
21999.0
8299.0
5999.0
25990.0
42999.0
1499.0
47999.0
9999.0
1329.0
9724.0
26999.0
988.0
16999.0
10499.0
36999.0
19999.0
8464.0
16999.0
8499.0
14499.0
15499.0
33999.0
23999.0
18900.0
11249.0
15999.0
21999.0
44999.0
22999.0
31999.0
20999.0
6999.0
8499.0
20490.0
10960.0
12999.0
7499.0
34999.0
23999.0
10999.0
23999.0
22999.0
29999.0
17999.0
23999.0
17999.0
17999.0
14999.0
10499.0
13499.0
32999.0
34999.0
25999.0
7999.0
10999.0
12999.0
6999.0
1273.0
9499.0
22999.0
8999.0
1199.0
29999.0
31999.0
23999.0
9999.0
10999.0
26999.0
8999.0
23999.0
9990.0
1550.0
17490.0
6999.0
9990.0
16990.0
29999.0
17099.0
16999.0
14499.0
14999.0
12149.0
9490.0
24999.0
13999.0
9999.0
8999.0
13999.0
33999.0
17999.0
21999.0
21999.0
24499.0
12700.0
14499.0
10999.0
40999.0
25999.0
14999.0
12499.0
11490.0
7990.0
1080.0
9499.0
8490.0
7629.0
898.0
10999.0
11999.0
909.0
26999.0
17999.0
25999.0
23390.0
10999.0
29999.0
11999.0
13499.0
42999.0
23999.0
26999.0
14979.0
32999.0
18499.0
13499.0
11999.0
30999.0
20999.0
12999.0
7499.0
26999.0
29999.0
1015.0
12999.0
10999.0
31999.0
9499.0
12999.0
11299.0
14499.0
9490.0
20999.0
28999.0
8999.0
8999.0
8999.0
7999.0
17999.0
18999.0
11999.0
23999.0
49999.0
9499.0
29490.0
12999.0
18499.0
19999.0
13425.0
20999.0
20999.0
17890.0
12999.0
10999.0
32999.0
8999.0
18999.0
23999.0
18285.0
13491.0
109999.0
32999.0
40999.0
5999.0
12499.0
6999.0
11999.0
35499.0
11499.0
38480.0
8999.0
21999.0
13490.0
10999.0
23999.0
24999.0
10999.0
30999.0
10499.0
11999.0
12999.0
6999.0
31999.0
27999.0
19999.0
24999.0
12990.0
20999.0
19999.0
14249.0
25999.0
17999.0
7199.0
13499.0
16998.0
20999.0
13499.0
16744.0
22999.0
11999.0
5999.0
29100.0
22999.0
8999.0
13990.0
22999.0
1044.0
27999.0
27999.0
33999.0
10499.0
25999.0
11999.0
9999.0
8999.0
19999.0
21490.0
13499.0
7999.0
7499.0
1299.0
31999.0
13999.0
10999.0
11999.0
18499.0
8699.0
19999.0
11449.0
13999.0
20990.0
13999.0
16999.0
28999.0
13999.0
7999.0
11999.0
1521.0
15999.0
29999.0
11990.0
7499.0
11999.0
12499.0
5999.0
10999.0
45999.0
9999.0
17999.0
24999.0
16999.0
16499.0
23999.0
29490.0
17999.0
28999.0
12499.0
15999.0
19899.0
10999.0
69990.0
9999.0
18999.0
5999.0
20990.0
15999.0
14490.0
11999.0
26999.0
18499.0
7499.0
20999.0
29999.0
18999.0
24999.0
13499.0
67999.0
19999.0
24999.0
9999.0
25999.0
16846.0
11111.0
7999.0
22999.0
971.0
11999.0
21999.0
2909.0
18999.0
18499.0
35999.0
18999.0
33999.0
13499.0
580.0
25999.0
29999.0
47999.0
129999.0
24990.0
164999.0
12100.0
20999.0
24999.0
7999.0
13999.0
19999.0
14999.0
9999.0
18499.0
18999.0
17999.0
14499.0
15999.0
11999.0
13979.0
24990.0
18999.0
19999.0
1487.0
8999.0
19999.0
23999.0
28999.0
9999.0
13999.0
26999.0
26999.0
25999.0
12390.0
33999.0
29999.0
26999.0
11499.0
8499.0
9488.0
18999.0
31999.0
40999.0
26999.0
12999.0
13999.0
12203.0
29999.0
9249.0
11989.0
14999.0
18999.0
5999.0
19999.0
941.0
19990.0
19999.0
20999.0
18499.0
20999.0
1390.0
23999.0
9999.0
16499.0
9999.0
10999.0
7674.0
18999.0
11999.0
47999.0
31999.0
10995.0
29999.0
10499.0
10999.0
9990.0
164999.0
12499.0
23999.0
19999.0
15490.0
10999.0
13590.0
10999.0
27827.0
20999.0
9499.0
27999.0
12900.0
24999.0
8499.0
9999.0
38000.0
19999.0
13999.0
8999.0
16999.0
9999.0
13999.0
18499.0
16999.0
17999.0
7999.0
18999.0
23999.0
37999.0
31999.0
31999.0
7999.0
28999.0
17999.0
999.0
33999.0
32499.0
7499.0
14499.0
8999.0
13999.0
10499.0
31999.0
20999.0
12499.0
14999.0
19999.0
37999.0
14999.0
9999.0
1519.0
31999.0
19999.0
32999.0
31999.0
5999.0
7799.0
15999.0
21999.0
15999.0
35999.0
18999.0
19999.0
10999.0
24999.0
9249.0
11999.0
10999.0
21999.0
5999.0
30999.0
12999.0
15990.0
7450.0
8299.0
23999.0
30999.0
7699.0
20999.0
10999.0
12999.0
12990.0
21999.0
31999.0
9999.0
13999.0
27999.0
16999.0
12999.0
7690.0
14011.0
10499.0
27999.0
13999.0
9999.0
8439.0
11990.0
8999.0
8699.0
8990.0
9315.0
29999.0
19999.0
12499.0
16499.0
5999.0
13999.0
20999.0
3399.0
9999.0
14999.0
8578.0
20490.0
9999.0
9999.0
10499.0
20999.0
13999.0
8999.0
6999.0
14999.0
23999.0
25999.0
13999.0
12999.0
21999.0
19999.0
19999.0
17499.0
19999.0
8999.0
42999.0
1399.0
12999.0
7999.0
33900.0
940.0
24999.0
7999.0
27999.0
24999.0
26999.0
15999.0
12990.0
6999.0
19999.0
1015.0
7999.0
17349.0
13499.0
12999.0
8999.0
24999.0
31999.0
28999.0
10400.0
13999.0
49999.0
14999.0
13499.0
7398.0
18999.0
14999.0
28990.0
23990.0
6999.0
23999.0
30049.0
22999.0
18999.0
13999.0
1095.0
27999.0
7999.0
13999.0
30999.0
11999.0
20999.0
22999.0
9990.0
27999.0
10999.0
18999.0
10984.0
18999.0
26999.0
9999.0
14249.0
17999.0
21999.0
9999.0
15499.0
38990.0
8080.0
12999.0
12990.0
22999.0
21999.0
6799.0
6999.0
10999.0
15499.0
19999.0
10999.0
22999.0
8999.0
21999.0
38835.0
7599.0
21999.0
17999.0
12990.0
19999.0
13491.0
6999.0
21490.0
25999.0
21999.0
10984.0
22999.0
23999.0
9499.0
1799.0
11993.0
23999.0
11999.0
6999.0
5999.0
11849.0
47999.0
23999.0
12999.0
1487.0
30999.0
13990.0
29999.0
19999.0
12958.0
11499.0
14999.0
11999.0
18999.0
41999.0
23999.0
13499.0
24999.0
8499.0
19999.0
15999.0
12999.0
570.0
35000.0
7990.0
8499.0
13999.0
13499.0
6999.0
23999.0
42999.0
31999.0
5999.0
19999.0
11999.0
17999.0
9999.0
18999.0
25999.0
19999.0
5299.0
20999.0
13499.0
20999.0
10999.0
19999.0
7999.0
11999.0
11999.0
10999.0
11990.0
8299.0
14490.0
598.0
9999.0
19999.0
26999.0
47999.0
32999.0
29999.0
13499.0
15999.0
10999.0
31999.0
21999.0
16999.0
9999.0
24490.0
23999.0
18497.0
14999.0
15999.0
23999.0
18999.0
12499.0
20995.0
25990.0
11800.0
9448.0
29999.0
13999.0
11450.0
9999.0
8499.0
18499.0
21999.0
7499.0
28990.0
14499.0
20999.0
21999.0
26999.0
7999.0
24999.0
29999.0
8499.0
14999.0
10499.0
27999.0
24490.0
21999.0
16999.0
11999.0
29999.0
21999.0
11999.0
14998.0
15998.0
24999.0
11111.0
9499.0
30299.0
19999.0
19999.0
11999.0
23999.0
9999.0
8190.0
34999.0
6999.0
19999.0
1240.0
12999.0
11999.0
12135.0
14999.0
11999.0
7190.0
10999.0
5999.0
8985.0
13499.0
8299.0
1487.0
13999.0
9999.0
31999.0
8499.0
8080.0
23999.0
5999.0
13999.0
10499.0
949.0
8299.0
40999.0
29999.0
12999.0
16999.0
11499.0
18490.0
15999.0
29999.0
19499.0
15899.0
9899.0
2219.0
26999.0
23999.0
19990.0
29999.0
12999.0
10999.0
25999.0
39999.0
15999.0
10999.0
8999.0
29999.0
19999.0
10999.0
6999.0
8499.0
19999.0
20999.0
9999.0
11499.0
8499.0
16999.0
17490.0
14249.0
590.0
24999.0
28990.0
19999.0
29999.0
29999.0
11999.0
27999.0
7999.0
31999.0
169900.0
12999.0
15490.0
22999.0
33999.0
10999.0
14499.0
19999.0
13499.0
26966.0
29999.0
11999.0
8999.0
5999.0
28999.0
23990.0
21999.0
23999.0
8499.0
9999.0
10999.0
8999.0
1769.0
8499.0
31999.0
43999.0
16999.0
15499.0
11999.0
27999.0
9499.0
39999.0
17899.0
10999.0
26999.0
11499.0
6799.0
19990.0
11999.0
20999.0
27999.0
18999.0
15999.0
18499.0
42999.0
23999.0
17999.0
14499.0
7999.0
8499.0
7699.0
12999.0
10999.0
11999.0
15999.0
6999.0
9999.0
79390.0
23999.0
19999.0
24999.0
16999.0
29999.0
14999.0
10999.0
11450.0
20490.0
7942.0
31999.0
10990.0
15999.0
20999.0
32999.0
9190.0
17999.0
14078.0
19990.0
1221.0
7499.0
33999.0
22999.0
10990.0
949.0
1899.0
8299.0
3599.0
14499.0
16999.0
11999.0
9990.0
13999.0
15499.0
24728.0
11499.0
1549.0
18999.0
7799.0
23999.0
14999.0
15499.0
22999.0
16999.0
11499.0
21999.0
8998.0
17990.0
8464.0
18999.0
10490.0
34999.0
9999.0
69990.0
27999.0
14999.0
23999.0
27999.0
21999.0
40999.0
89900.0
44999.0
14999.0
26999.0
69990.0
20085.0
9899.0
13358.0
19499.0
20999.0
14999.0
44999.0
31999.0
15499.0
12999.0
79999.0
13490.0
38000.0
5999.0
27999.0
13999.0
1764.0
54900.0
24999.0
20999.0
27999.0
8999.0
7999.0
14011.0
31999.0
10999.0
9999.0
27999.0
15988.0
17999.0
22999.0
22999.0
34899.0
14999.0
10999.0
32499.0
7499.0
13899.0
7499.0
36999.0
12495.0
23990.0
11499.0
45999.0
1019.0
24999.0
7499.0
9999.0
14999.0
7499.0
10999.0
16999.0
20999.0
7989.0
14999.0
17999.0
9499.0
21999.0
20490.0
17999.0
13999.0
10999.0
14449.0
21999.0
9999.0
10499.0
19989.0
12999.0
37999.0
1292.0
10999.0
32999.0
27999.0
44999.0
26999.0
32990.0
33999.0
16999.0
10499.0
19999.0
23999.0
12499.0
9499.0
12999.0
8999.0
17999.0
2889.0
18499.0
19999.0
13999.0
21999.0
13999.0
5399.0
27999.0
19899.0
10999.0
23999.0
10499.0
13990.0
33999.0
14499.0
40999.0
23999.0
7499.0
1098.0
19999.0
9199.0
12999.0
19999.0
12149.0
