Camera Details,Rating,Warranty,is_5G,Storage_expandable,RAM_in_GB,ROM_in_GB,Display_type,Display_size_in_inch,Rear_camera_in_MP,Front_camera_in_MP,Battery_capacity_in_mAh,Processor_brand,Total_Ratings,Total_Reviews,product_brand
73,4.4,1.0,1,0,12.0,256.0,3,6.72,50.0,16.0,5000.0,0,334842.0,29716.0,19
44,4.3,1.0,0,0,8.0,128.0,3,6.5,48.0,16.0,4500.0,1,17913.0,1001.0,19
73,4.5,1.0,1,0,12.0,256.0,3,6.72,50.0,16.0,5000.0,0,269440.0,21395.0,19
71,4.4,1.0,0,0,4.0,128.0,6,6.5,50.0,8.0,6000.0,1,107480.0,8906.0,19
68,4.4,1.0,0,0,6.0,128.0,3,6.6,50.0,8.0,5000.0,4,192890.0,13281.0,19
125,4.1,1.0,0,0,6.0,128.0,0,6.72,64.0,64.0,5000.0,2,1787.0,81.0,19
38,4.4,1.0,0,0,4.0,64.0,3,6.5,48.0,16.0,5000.0,1,70821.0,5639.0,19
120,4.4,1.0,0,0,12.0,256.0,3,6.62,64.0,16.0,5000.0,3,70821.0,5639.0,19
16,4.3,1.0,0,0,4.0,64.0,6,6.52,12.0,5.0,5000.0,1,78532.0,6066.0,19
120,4.3,1.0,0,0,8.0,128.0,3,6.62,64.0,16.0,5000.0,3,78532.0,6066.0,19
38,4.3,1.0,1,0,8.0,128.0,3,6.5,48.0,16.0,5000.0,0,7421.0,389.0,19
38,4.3,1.0,1,0,8.0,128.0,3,6.5,48.0,16.0,5000.0,0,449.0,31.0,19
38,4.3,1.0,1,0,4.0,128.0,3,6.5,48.0,16.0,5000.0,0,612.0,104.0,19
38,4.1,1.0,1,0,4.0,128.0,3,6.5,48.0,16.0,5000.0,0,25100.0,1596.0,19
87,4.5,1.0,1,0,8.0,128.0,2,6.4,50.0,16.0,4500.0,0,1667.0,114.0,19
125,4.4,1.0,0,0,6.0,128.0,0,6.72,64.0,64.0,5000.0,2,133352.0,5947.0,19
88,4.3,1.0,1,0,12.0,256.0,3,6.7,50.0,32.0,5200.0,3,91256.0,3757.0,19
120,4.3,1.0,1,0,12.0,256.0,3,6.43,64.0,16.0,4500.0,3,72660.0,5467.0,19
7,4.3,1.0,0,0,4.0,128.0,5,6.74,108.0,8.0,5000.0,4,72660.0,5467.0,19
7,4.5,1.0,0,0,6.0,64.0,5,6.74,108.0,8.0,5000.0,4,1667.0,114.0,19
58,4.3,1.0,0,0,4.0,64.0,5,6.74,50.0,5.0,5000.0,4,19558.0,1248.0,19
6,4.4,1.0,1,0,8.0,256.0,3,6.72,108.0,16.0,5000.0,0,26469.0,2116.0,19
6,4.4,1.0,1,0,8.0,128.0,3,6.72,108.0,16.0,5000.0,0,26469.0,2116.0,19
105,4.4,1.0,0,0,4.0,128.0,0,6.74,50.0,8.0,5000.0,2,26469.0,2116.0,19
115,4.1,1.0,1,0,8.0,128.0,3,6.72,64.0,8.0,5000.0,0,25100.0,1596.0,19
10,4.3,1.0,1,0,8.0,256.0,3,6.7,108.0,16.0,5000.0,0,19558.0,1248.0,19
10,4.4,1.0,1,0,8.0,256.0,3,6.7,108.0,16.0,5000.0,0,137545.0,8428.0,19
10,4.4,1.0,1,0,8.0,256.0,3,6.7,108.0,16.0,5000.0,0,112356.0,6269.0,19
10,4.4,1.0,1,0,8.0,128.0,3,6.7,108.0,16.0,5000.0,0,137545.0,8428.0,19
7,4.3,1.0,0,0,4.0,128.0,5,6.74,108.0,8.0,5000.0,4,91256.0,3757.0,19
115,4.4,1.0,1,0,8.0,128.0,3,6.72,64.0,8.0,5000.0,0,1878.0,229.0,19
115,4.4,1.0,1,0,6.0,128.0,3,6.72,64.0,8.0,5000.0,0,112356.0,6269.0,19
115,4.3,1.0,0,0,4.0,64.0,3,6.72,64.0,8.0,5000.0,1,1341.0,105.0,19
115,4.3,1.0,1,0,6.0,128.0,3,6.72,64.0,8.0,5000.0,0,78980.0,6064.0,19
58,4.4,1.0,0,0,4.0,128.0,5,6.74,50.0,5.0,5000.0,4,107480.0,8906.0,19
87,4.5,1.0,0,0,12.0,256.0,2,6.62,50.0,16.0,5000.0,3,87929.0,5071.0,19
115,4.4,1.0,0,0,4.0,64.0,3,6.72,64.0,8.0,5000.0,1,86731.0,8886.0,19
76,4.1,1.0,1,0,6.0,128.0,3,6.72,50.0,8.0,5000.0,0,1787.0,81.0,19
38,4.4,1.0,0,0,6.0,64.0,3,6.5,48.0,16.0,5000.0,1,24493.0,881.0,19
38,4.4,1.0,0,0,4.0,64.0,3,6.5,48.0,16.0,5000.0,1,80219.0,6517.0,19
14,4.4,1.0,0,0,4.0,64.0,6,6.52,12.0,5.0,5000.0,1,147178.0,10699.0,19
117,4.1,1.0,0,0,4.0,64.0,3,6.5,64.0,16.0,4300.0,1,1787.0,81.0,19
100,4.4,1.0,0,0,4.0,128.0,0,6.6,50.0,50.0,5000.0,2,11324.0,536.0,19
60,4.4,1.0,0,0,4.0,128.0,6,6.5,50.0,5.0,5000.0,4,11324.0,536.0,19
23,4.4,1.0,0,0,4.0,64.0,6,6.22,13.0,13.0,4230.0,1,88338.0,7673.0,19
16,4.4,1.0,0,0,3.0,32.0,6,6.52,12.0,5.0,5000.0,1,60906.0,6253.0,19
100,4.4,1.0,0,0,4.0,128.0,0,6.6,50.0,50.0,5000.0,2,155.0,10.0,19
21,4.3,1.0,0,0,4.0,64.0,6,6.52,13.0,5.0,6000.0,1,255.0,15.0,19
21,4.3,1.0,0,0,4.0,64.0,6,6.52,13.0,5.0,6000.0,1,8364.0,514.0,19
44,4.3,1.0,0,0,6.0,64.0,3,6.5,48.0,16.0,4300.0,1,255.0,15.0,19
44,4.4,1.0,0,0,4.0,64.0,3,6.5,48.0,16.0,4300.0,1,155.0,10.0,19
50,4.5,1.0,1,0,6.0,128.0,0,6.6,48.0,48.0,5000.0,2,469231.0,48770.0,19
50,4.5,1.0,1,0,4.0,64.0,0,6.6,48.0,48.0,5000.0,2,469231.0,48770.0,19
3,4.3,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,10761.0,872.0,3
4,4.3,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,14921.0,939.0,3
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,30383.0,1977.0,3
48,4.4,1.0,1,0,8.0,128.0,6,6.7,48.0,8.0,5000.0,0,5933.0,422.0,3
3,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,3048.0,257.0,3
76,4.5,1.0,1,0,8.0,128.0,3,6.72,50.0,8.0,5000.0,0,37921.0,1285.0,19
76,4.4,1.0,1,0,6.0,128.0,3,6.72,50.0,8.0,5000.0,0,89216.0,4154.0,19
76,4.1,1.0,1,0,6.0,128.0,3,6.72,50.0,8.0,5000.0,0,50023.0,1843.0,19
131,4.4,1.0,0,0,4.0,64.0,6,6.71,8.0,5.0,5000.0,1,64905.0,3090.0,11
73,4.2,1.0,1,0,8.0,128.0,6,6.5,50.0,16.0,5000.0,3,54737.0,3451.0,8
73,4.4,1.0,1,0,8.0,128.0,6,6.5,50.0,16.0,5000.0,3,50196.0,3526.0,8
73,4.3,1.0,0,0,6.0,128.0,3,6.67,50.0,16.0,5000.0,0,14921.0,939.0,0
3,4.4,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,50196.0,3526.0,3
4,4.4,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,6537.0,178.0,3
73,4.2,1.0,0,0,6.0,128.0,3,6.67,50.0,16.0,5000.0,0,30383.0,1977.0,0
36,4.2,1.0,0,0,6.0,128.0,6,6.745,32.0,5.0,5000.0,4,5452.0,567.0,19
3,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,15275.0,990.0,3
73,4.4,1.0,1,0,4.0,128.0,6,6.5,50.0,16.0,5000.0,3,43463.0,2818.0,8
73,4.4,1.0,0,0,8.0,128.0,3,6.67,50.0,16.0,5000.0,0,50196.0,3526.0,0
73,4.3,1.0,0,0,6.0,128.0,3,6.67,50.0,16.0,5000.0,0,1976.0,148.0,0
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,50196.0,3526.0,3
48,4.4,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,15046.0,991.0,3
73,4.2,1.0,0,0,6.0,128.0,3,6.67,50.0,16.0,5000.0,0,30383.0,1977.0,0
73,4.2,1.0,0,0,8.0,128.0,3,6.67,50.0,16.0,5000.0,0,20986.0,2858.0,0
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,15046.0,991.0,3
73,4.3,1.0,0,0,8.0,128.0,3,6.67,50.0,16.0,5000.0,0,58224.0,3476.0,0
61,4.4,1.0,1,0,8.0,256.0,3,6.1,50.0,12.0,3900.0,3,32272.0,2880.0,14
66,4.2,1.0,0,0,8.0,256.0,3,6.4,50.0,10.0,4500.0,2,706.0,102.0,14
8,4.4,1.0,1,0,12.0,512.0,3,6.78,108.0,50.0,5000.0,0,72827.0,6155.0,3
3,4.6,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,61019.0,4099.0,3
54,4.3,1.0,1,0,8.0,128.0,3,6.7,50.0,32.0,5000.0,0,10761.0,872.0,9
61,4.3,1.0,1,0,8.0,128.0,3,6.1,50.0,12.0,3900.0,3,14921.0,939.0,14
3,4.5,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,81132.0,5108.0,3
4,4.1,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,11647.0,588.0,3
54,4.2,1.0,1,0,12.0,256.0,3,6.7,50.0,32.0,5000.0,0,5452.0,567.0,9
3,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,43207.0,2242.0,3
104,4.2,1.0,1,0,6.0,128.0,6,6.74,50.0,5.0,5000.0,0,30383.0,1977.0,11
54,4.3,1.0,1,0,8.0,256.0,3,6.7,50.0,32.0,5000.0,0,1976.0,148.0,9
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,72827.0,6155.0,3
48,4.4,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,72827.0,6155.0,3
54,4.4,1.0,1,0,8.0,256.0,3,6.7,50.0,32.0,5000.0,0,72827.0,6155.0,9
54,4.3,1.0,1,0,8.0,128.0,3,6.7,50.0,32.0,5000.0,0,73772.0,3213.0,9
54,4.2,1.0,1,0,8.0,128.0,3,6.7,50.0,32.0,5000.0,0,30383.0,1977.0,9
105,4.2,1.0,0,0,4.0,128.0,6,6.74,50.0,8.0,5000.0,1,20986.0,2858.0,12
3,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,14921.0,939.0,3
4,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,706.0,102.0,3
61,4.2,1.0,1,0,8.0,128.0,3,6.1,50.0,12.0,3900.0,3,3048.0,257.0,14
8,4.5,1.0,1,0,12.0,512.0,3,6.78,108.0,50.0,5000.0,0,26030.0,1717.0,3
3,4.3,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,3269.0,115.0,3
95,4.4,1.0,1,0,8.0,128.0,3,6.7,50.0,16.0,5000.0,3,38644.0,1968.0,19
36,4.5,1.0,0,0,4.0,64.0,6,6.745,32.0,5.0,5000.0,4,3384.0,242.0,19
61,4.3,1.0,1,0,12.0,256.0,9,6.7,50.0,12.0,4900.0,2,14921.0,939.0,14
3,4.2,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,17405.0,1038.0,3
4,4.4,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,3643.0,261.0,3
5,4.2,1.0,1,0,6.0,128.0,3,6.79,108.0,13.0,5030.0,3,30383.0,1977.0,11
80,4.2,1.0,0,0,12.0,256.0,3,6.7,50.0,50.0,5000.0,0,5452.0,567.0,9
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,11595.0,947.0,3
54,4.3,1.0,1,0,12.0,256.0,3,6.7,50.0,32.0,5000.0,0,11049.0,686.0,9
61,4.4,1.0,1,0,8.0,256.0,3,6.1,50.0,12.0,3900.0,3,6602.0,486.0,14
98,4.2,1.0,0,0,4.0,128.0,6,6.6,50.0,8.0,6000.0,1,30383.0,1977.0,3
80,4.3,1.0,0,0,8.0,256.0,3,6.7,50.0,50.0,5000.0,0,1976.0,148.0,9
3,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,39941.0,2601.0,3
48,4.3,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,39941.0,2601.0,3
3,4.5,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,26030.0,1717.0,3
95,4.4,1.0,1,0,8.0,256.0,3,6.7,50.0,16.0,5000.0,3,34954.0,1899.0,19
73,4.3,1.0,1,0,8.0,256.0,3,6.67,50.0,16.0,5000.0,0,10761.0,872.0,19
104,4.3,1.0,1,0,6.0,128.0,6,6.74,50.0,5.0,5000.0,0,14921.0,939.0,12
3,4.3,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,15742.0,1075.0,3
4,4.3,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,43207.0,2242.0,3
67,4.2,1.0,0,0,8.0,256.0,0,6.67,50.0,32.0,5000.0,3,30383.0,1977.0,5
104,4.2,1.0,1,0,6.0,128.0,6,6.74,50.0,5.0,5000.0,0,5452.0,567.0,11
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,67102.0,3864.0,3
73,4.4,1.0,1,0,6.0,128.0,3,6.67,50.0,16.0,5000.0,0,2879.0,146.0,19
105,4.2,1.0,0,0,4.0,64.0,6,6.745,50.0,8.0,5000.0,4,1617.0,109.0,19
37,4.2,1.0,1,0,4.0,128.0,6,6.67,32.0,8.0,5000.0,0,30383.0,1977.0,19
4,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,8.0,5000.0,0,1976.0,148.0,3
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,11595.0,947.0,3
48,4.3,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,2078.0,91.0,3
54,4.2,1.0,1,0,12.0,256.0,3,6.7,50.0,32.0,5000.0,0,30383.0,1977.0,9
29,4.2,1.0,0,0,4.0,64.0,6,6.67,13.0,8.0,5000.0,4,20986.0,2858.0,16
3,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,11049.0,686.0,3
98,4.1,1.0,0,0,4.0,128.0,6,6.6,50.0,8.0,6000.0,1,1492.0,86.0,3
92,4.1,1.0,1,0,12.0,256.0,3,6.7,50.0,32.0,5200.0,3,1492.0,86.0,19
8,4.3,1.0,1,0,12.0,512.0,3,6.78,108.0,50.0,5000.0,0,11049.0,686.0,3
3,4.4,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,72827.0,6155.0,3
98,4.3,1.0,0,0,4.0,128.0,6,6.6,50.0,8.0,6000.0,1,10761.0,872.0,3
54,4.3,1.0,1,0,8.0,256.0,3,6.7,50.0,32.0,5000.0,0,14921.0,939.0,9
3,4.3,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,2963.0,181.0,3
4,4.1,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,3309.0,190.0,3
82,4.3,1.0,1,0,8.0,128.0,3,6.5,50.0,13.0,5000.0,0,8514.0,764.0,14
56,4.2,1.0,1,0,8.0,256.0,0,6.67,50.0,20.0,5000.0,3,30383.0,1977.0,11
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,606.0,37.0,3
48,4.1,1.0,1,0,8.0,128.0,6,6.7,48.0,8.0,5000.0,0,3309.0,190.0,3
105,4.2,1.0,0,0,8.0,128.0,5,6.56,50.0,8.0,5000.0,4,20986.0,2858.0,18
3,4.4,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,3643.0,261.0,3
80,4.4,1.0,0,0,12.0,256.0,3,6.7,50.0,50.0,5000.0,0,30582.0,2682.0,9
80,4.4,1.0,0,0,12.0,256.0,3,6.7,50.0,50.0,5000.0,0,11167.0,717.0,9
91,4.7,1.0,1,0,8.0,128.0,3,6.7,50.0,16.0,5000.0,3,3.0,1.0,19
91,4.6,1.0,1,0,12.0,256.0,3,6.7,50.0,16.0,5000.0,3,222139.0,7882.0,19
80,4.3,1.0,0,0,8.0,256.0,3,6.7,50.0,50.0,5000.0,0,6211.0,426.0,9
3,4.3,1.0,0,0,12.0,256.0,3,6.78,108.0,32.0,5000.0,0,10761.0,872.0,3
3,4.3,1.0,0,0,12.0,256.0,3,6.78,108.0,32.0,5000.0,0,14921.0,939.0,3
91,3.9,1.0,1,0,8.0,128.0,3,6.7,50.0,16.0,5000.0,3,489.0,14.0,19
5,4.5,1.0,1,0,6.0,128.0,3,6.79,108.0,13.0,5030.0,3,4388.0,399.0,12
3,4.2,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,30383.0,1977.0,3
4,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,5452.0,567.0,3
92,4.3,1.0,1,0,12.0,256.0,3,6.7,50.0,32.0,5200.0,3,6211.0,426.0,19
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,1964.0,134.0,3
3,4.3,1.0,0,0,12.0,256.0,3,6.78,108.0,32.0,5000.0,0,1976.0,148.0,3
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,30383.0,1977.0,3
48,4.2,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,20986.0,2858.0,3
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,3139.0,228.0,3
4,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,8.0,5000.0,0,706.0,102.0,3
96,4.0,1.0,1,0,12.0,512.0,3,6.7,50.0,32.0,5200.0,3,12122.0,731.0,19
92,4.3,1.0,1,0,8.0,256.0,3,6.7,50.0,32.0,5200.0,3,2078.0,91.0,19
8,4.3,1.0,1,0,12.0,512.0,3,6.78,108.0,50.0,5000.0,0,10761.0,872.0,3
3,4.3,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,14921.0,939.0,3
29,3.9,1.0,0,0,4.0,64.0,6,6.67,13.0,8.0,5000.0,4,3147.0,133.0,16
3,4.1,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,37604.0,2541.0,3
4,4.1,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,37604.0,2541.0,3
92,4.2,1.0,1,0,12.0,512.0,3,6.7,50.0,32.0,5200.0,3,30383.0,1977.0,19
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,30383.0,1977.0,3
56,4.3,1.0,1,0,12.0,256.0,0,6.67,50.0,20.0,5000.0,3,7149.0,886.0,11
3,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,10761.0,872.0,3
48,4.3,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,17145.0,1928.0,3
78,4.2,1.0,0,0,12.0,128.0,9,6.7,50.0,10.0,4926.0,2,30383.0,1977.0,1
78,4.2,1.0,0,0,12.0,128.0,9,6.7,50.0,10.0,4926.0,2,20986.0,2858.0,1
3,4.3,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,17145.0,1928.0,3
65,4.0,1.0,0,0,8.0,128.0,3,6.3,50.0,10.0,4270.0,2,12122.0,731.0,1
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,706.0,102.0,3
8,4.2,1.0,1,0,12.0,512.0,3,6.78,108.0,50.0,5000.0,0,106757.0,5165.0,3
3,4.1,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,20344.0,1202.0,3
93,4.3,1.0,1,0,8.0,256.0,3,6.6,50.0,13.0,5000.0,2,10761.0,872.0,14
104,4.3,1.0,1,0,4.0,128.0,6,6.74,50.0,5.0,5000.0,0,14921.0,939.0,12
104,4.3,1.0,1,0,4.0,128.0,6,6.74,50.0,5.0,5000.0,0,8892.0,788.0,11
3,4.2,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,5452.0,567.0,3
4,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,30383.0,1977.0,3
120,4.3,1.0,1,0,12.0,256.0,0,6.67,64.0,16.0,5100.0,3,14549.0,1637.0,11
3,4.4,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,11875.0,1145.0,3
120,4.3,1.0,1,0,12.0,512.0,0,6.67,64.0,16.0,5000.0,0,1976.0,148.0,11
5,4.2,1.0,1,0,8.0,128.0,3,6.79,108.0,13.0,5030.0,3,30383.0,1977.0,12
67,4.1,1.0,0,0,8.0,256.0,10,6.4,50.0,32.0,4310.0,0,438.0,21.0,8
94,4.1,1.0,1,0,12.0,256.0,3,6.7,64.0,32.0,5000.0,3,204.0,15.0,19
48,4.2,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,20986.0,2858.0,3
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,30383.0,1977.0,3
82,4.0,1.0,1,0,8.0,128.0,3,6.7,50.0,13.0,5000.0,0,12122.0,731.0,14
3,4.0,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,24115.0,1437.0,3
34,4.3,1.0,1,0,12.0,256.0,9,6.8,200.0,12.0,5000.0,3,10761.0,872.0,14
3,4.2,1.0,0,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,5452.0,567.0,3
4,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,8.0,5000.0,0,30383.0,1977.0,3
64,4.5,1.0,1,0,12.0,256.0,3,6.6,50.0,32.0,5000.0,2,2560.0,278.0,14
3,4.3,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,581.0,56.0,3
3,4.5,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,1525.0,183.0,3
92,4.3,1.0,0,0,16.0,512.0,3,6.78,50.0,32.0,5500.0,3,1976.0,148.0,19
64,4.2,1.0,1,0,8.0,256.0,3,6.6,50.0,32.0,5000.0,2,30383.0,1977.0,14
92,4.3,1.0,0,0,8.0,256.0,3,6.78,50.0,32.0,5500.0,3,8514.0,764.0,19
48,4.2,1.0,1,0,4.0,128.0,6,6.7,48.0,8.0,5000.0,0,20986.0,2858.0,3
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,706.0,102.0,3
92,3.9,1.0,0,0,12.0,256.0,3,6.78,50.0,32.0,5500.0,3,15203.0,1416.0,19
56,4.0,1.0,1,0,8.0,256.0,0,6.67,50.0,20.0,5000.0,3,3013.0,203.0,11
8,4.5,1.0,1,0,12.0,512.0,3,6.78,108.0,50.0,5000.0,0,4388.0,399.0,3
92,4.6,1.0,1,0,12.0,512.0,3,6.7,50.0,32.0,5200.0,3,1545.0,55.0,19
105,4.2,1.0,1,0,4.0,64.0,6,6.67,50.0,8.0,5000.0,0,3918.0,183.0,19
32,4.3,1.0,1,0,8.0,128.0,0,6.67,200.0,16.0,5100.0,3,28968.0,2342.0,12
3,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,3066.0,257.0,3
3,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,3066.0,257.0,3
120,4.3,1.0,1,0,12.0,512.0,0,6.67,64.0,16.0,5000.0,0,14571.0,1638.0,11
131,4.0,1.0,0,0,4.0,128.0,6,6.71,8.0,5.0,5000.0,2,165.0,8.0,12
94,4.4,1.0,1,0,8.0,256.0,3,6.7,64.0,32.0,5000.0,3,23482.0,2785.0,19
82,4.1,1.0,1,0,8.0,128.0,3,6.7,50.0,13.0,5000.0,0,210.0,15.0,14
131,4.1,1.0,0,0,6.0,128.0,6,6.71,8.0,5.0,5000.0,1,1960.0,91.0,12
64,4.3,1.0,1,0,8.0,256.0,3,6.4,50.0,32.0,5000.0,2,4253.0,361.0,14
3,4.2,1.0,1,0,12.0,256.0,3,6.78,108.0,32.0,4600.0,0,3066.0,257.0,3
74,4.2,1.0,1,0,8.0,256.0,3,6.67,50.0,32.0,5000.0,0,810.0,48.0,10
120,4.3,1.0,1,0,8.0,256.0,0,6.67,64.0,16.0,5000.0,0,17819.0,1952.0,11
32,4.2,1.0,1,0,12.0,512.0,0,6.67,200.0,16.0,5000.0,0,9087.0,833.0,12
0,4.0,1.0,0,0,32.0,32.0,0,1.32,3.0,3.0,500.0,2,1705.0,77.0,18
73,4.1,1.0,1,0,12.0,256.0,3,6.67,50.0,16.0,5000.0,0,94.0,6.0,19
73,4.4,1.0,1,0,8.0,256.0,3,6.67,50.0,16.0,5000.0,0,907.0,76.0,19
32,4.3,1.0,1,0,12.0,256.0,0,6.67,200.0,16.0,5100.0,3,7452.0,556.0,12
100,4.2,1.0,1,0,6.0,128.0,3,6.56,50.0,50.0,5000.0,2,858.0,81.0,4
82,4.3,1.0,1,0,6.0,128.0,3,6.5,50.0,13.0,5000.0,0,1456.0,68.0,14
90,4.2,1.0,0,0,6.0,128.0,3,6.79,50.0,8.0,5000.0,1,69914.0,4218.0,12
100,4.3,1.0,1,0,6.0,128.0,0,6.5,50.0,50.0,6000.0,2,2438.0,114.0,14
131,4.0,1.0,0,0,4.0,128.0,6,6.71,8.0,5.0,5000.0,2,165.0,8.0,12
32,4.3,1.0,1,0,8.0,256.0,0,6.67,200.0,16.0,5100.0,3,28968.0,2342.0,12
78,4.3,1.0,0,0,12.0,128.0,9,6.7,50.0,10.0,4926.0,2,7153.0,886.0,1
32,4.3,1.0,1,0,8.0,128.0,0,6.67,200.0,16.0,5100.0,3,28968.0,2342.0,12
100,4.2,1.0,0,0,4.0,128.0,0,6.72,50.0,50.0,6000.0,2,1026.0,49.0,2
105,4.4,1.0,1,0,6.0,128.0,6,6.67,50.0,8.0,5000.0,0,10523.0,439.0,19
120,4.3,1.0,1,0,12.0,512.0,0,6.67,64.0,16.0,5000.0,0,14571.0,1638.0,11
93,4.3,1.0,1,0,8.0,256.0,3,6.6,50.0,13.0,5000.0,2,2877.0,210.0,14
128,4.2,1.0,0,0,2.0,32.0,6,6.52,8.0,5.0,5000.0,1,73226.0,3414.0,11
32,4.2,1.0,1,0,12.0,512.0,0,6.67,200.0,16.0,5000.0,0,9087.0,833.0,12
104,4.2,1.0,1,0,8.0,256.0,6,6.74,50.0,5.0,5000.0,0,18745.0,1040.0,11
82,4.2,1.0,1,0,6.0,128.0,3,6.5,50.0,13.0,6000.0,0,27212.0,2215.0,14
3,4.2,1.0,1,0,8.0,256.0,3,6.78,108.0,32.0,5000.0,0,30454.0,1986.0,3
59,4.4,1.0,1,0,6.0,128.0,3,6.56,50.0,8.0,5000.0,0,564.0,29.0,20
100,4.2,1.0,1,0,6.0,128.0,3,6.56,50.0,50.0,5000.0,2,858.0,81.0,4
6,4.1,1.0,1,0,12.0,256.0,3,6.67,108.0,16.0,5000.0,0,5448.0,346.0,12
73,4.4,1.0,1,0,8.0,256.0,3,6.67,50.0,16.0,5000.0,0,907.0,76.0,19
73,4.4,1.0,1,0,8.0,128.0,3,6.67,50.0,16.0,5000.0,0,907.0,76.0,19
