Camera Details,Rating,Warranty,is_5G,Storage_expandable,RAM_in_GB,ROM_in_GB,Display_type,Display_size_in_inch,Rear_camera_in_MP,Front_camera_in_MP,Battery_capacity_in_mAh,Processor_brand,Total_Ratings,Total_Reviews,product_brand
1.2121046342012034,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,1.759228818252808,1.0191707326359751,-1.9082806682108815,0.32051888022248765,0.20974559586575475,-0.10035693324345776,0.38684568913088224,0.93196126408429,-0.4952879587307301,-0.4309874414887826,-0.9815913344902564
0.002338966918484308,-0.07670318963656035,-0.10314212462587967,-1.0123570442684384,0.0,-0.2723641442407268,-0.2690949751450495,-0.27220147912057946,-0.10991616049514227,-0.20429765831079993,-0.7471804181765567,0.1418012172444988,-0.4451428720869226,-0.39515393419350886,-0.40550165704845653,-0.7791281317909815
0.3973644909291681,-0.7818776750049705,-0.10314212462587967,-1.0123570442684384,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,0.46399722712836566,-0.20429765831079993,-0.10035693324345776,0.1418012172444988,-1.133694940172529,-0.5649009449476564,-0.4993966523549209,0.6381142871039426
-1.2321157956149025,0.628471295731856,-0.10314212462587967,-1.0123570442684384,0.0,-1.288160625487494,-1.235294255980818,1.3638777099697228,-0.4925250855774809,-1.2985548300631231,-0.9897392250264688,0.1418012172444988,1.6205133321698963,-0.5638259163804991,-0.49915276925022883,0.6381142871039426
0.5208099671825068,-0.7818776750049705,-0.10314212462587967,0.9877937884283028,0.0,1.759228818252808,3.595702148198025,-0.27220147912057946,0.46399722712836566,-0.20429765831079993,1.1932900366227401,0.6318901610172657,0.93196126408429,-0.28525669566910394,-0.28599893574932,0.6381142871039426
-0.8617793668548865,0.628471295731856,-0.10314212462587967,-1.0123570442684384,0.0,-0.2723641442407268,-0.2690949751450495,1.3638777099697228,0.6792147474871806,-0.7366389851092274,-0.9897392250264688,0.1418012172444988,1.6205133321698963,-0.5183033430548718,-0.5053717884198777,0.6381142871039426
-1.676519510126922,-0.7818776750049705,-0.10314212462587967,-1.0123570442684384,0.0,0.40483350992378475,1.0191707326359751,-0.27220147912057946,0.8466061522107043,1.511024394706355,1.1932900366227401,0.1418012172444988,-1.133694940172529,-0.28525669566910394,-0.28599893574932,-2.601296956084455
-1.6518304148762541,-0.7818776750049705,-0.10314212462587967,0.9877937884283028,0.0,1.759228818252808,1.0191707326359751,-0.27220147912057946,0.8466061522107043,1.511024394706355,-0.7471804181765567,0.1418012172444988,-1.133694940172529,-0.5752896301011862,-0.5146393463981781,-2.601296956084455
-0.9605357478575575,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,1.759228818252808,1.0191707326359751,-1.9082806682108815,0.32051888022248765,4.231880065009428,-0.10035693324345776,0.38684568913088224,0.93196126408429,-0.5093610599735174,-0.45927788163306793,-0.7791281317909815
-1.5777631291242509,0.628471295731856,-0.10314212462587967,-1.0123570442684384,0.0,-0.2723641442407268,-0.9132278290355619,0.8185179802729553,0.655301689669535,1.511024394706355,-0.7471804181765567,0.1418012172444988,1.6205133321698963,-0.32347884772503527,-0.269049059973218,0.6381142871039426
0.42205358617983585,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,1.759228818252808,1.0191707326359751,-0.27220147912057946,0.46399722712836566,-0.20429765831079993,1.1932900366227401,0.6318901610172657,0.93196126408429,0.3096543404088064,-0.06894297257333733,0.6381142871039426
-0.812401176353551,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,-0.9495617984052384,-0.9132278290355619,-0.27220147912057946,-0.4925250855774809,-0.2634466946217363,-0.10035693324345776,0.1418012172444988,-1.133694940172529,0.18530285414962203,0.21262007179370984,0.6381142871039426
0.59487725293451,0.628471295731856,-0.10314212462587967,0.9877937884283028,0.0,1.759228818252808,1.0191707326359751,-0.27220147912057946,0.46399722712836566,-0.20429765831079993,-0.10035693324345776,0.1418012172444988,0.93196126408429,-0.5431560489301552,-0.499518593907267,0.6381142871039426
1.3108610152038744,-0.07670318963656035,-0.10314212462587967,-1.0123570442684384,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,-0.15774227613043354,0.20974559586575475,1.1932900366227401,-1.818554557846569,0.93196126408429,-0.47226280141961424,-0.38440576849258856,0.6381142871039426
-1.1580485098628994,-1.4870521603733868,-0.10314212462587967,-1.0123570442684384,0.0,-1.288160625487494,-0.9132278290355619,1.3638777099697228,-0.4925250855774809,-1.2985548300631231,-0.9897392250264688,0.1418012172444988,-0.4451428720869226,-0.5807625028067146,-0.5259799107663615,-0.37420172639243177
-1.2074267003642347,0.628471295731856,-0.10314212462587967,-1.0123570442684384,0.0,-0.9495617984052384,-0.9132278290355619,1.3638777099697228,-0.4925250855774809,-1.2985548300631231,-0.7471804181765567,2.5922459361083336,-0.4451428720869226,-0.0589827282564274,-0.16015525372818848,0.6381142871039426
1.4836846819585485,1.3336457811002662,-0.10314212462587967,-1.0123570442684384,0.0,-1.62675945256975,-1.235294255980818,1.3638777099697228,-0.4925250855774809,-1.446427420840464,-0.9897392250264688,0.1418012172444988,1.6205133321698963,-0.15579393722243498,0.10433597331041064,-0.5766649290917066
-0.4173756523428672,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,0.46399722712836566,-0.20429765831079993,1.1932900366227401,0.1418012172444988,-1.133694940172529,0.1387834361526307,-0.1352791770495927,-1.3865177398888062
0.10109534792115525,-0.07670318963656035,-0.10314212462587967,-1.0123570442684384,0.0,-0.9495617984052384,-0.9132278290355619,1.3638777099697228,0.46399722712836566,-0.20429765831079993,-0.9897392250264688,2.5922459361083336,0.93196126408429,1.9530993759571373,1.3177763607060307,-0.7791281317909815
0.3973644909291681,0.628471295731856,-0.10314212462587967,0.9877937884283028,0.0,-0.2723641442407268,-0.2690949751450495,-0.8175612088173468,-0.9707862419304021,-0.20429765831079993,-0.10035693324345776,-1.0834211421874187,-1.133694940172529,-0.2604724007026396,-0.055895226472309156,0.6381142871039426
0.4714317766811713,-0.07670318963656035,-0.10314212462587967,-1.0123570442684384,0.0,-0.9495617984052384,-0.2690949751450495,-0.27220147912057946,0.8944322678459956,-0.20429765831079993,-0.7471804181765567,0.1418012172444988,-0.4451428720869226,0.47484713923299643,0.15640501616217725,-0.7791281317909815
-0.812401176353551,0.628471295731856,-0.10314212462587967,0.9877937884283028,0.0,-0.2723641442407268,-0.2690949751450495,-0.27220147912057946,-0.4925250855774809,-0.2634466946217363,-0.10035693324345776,0.1418012172444988,-1.133694940172529,-0.06365421603007484,-0.13235257979328732,0.6381142871039426
0.05171715741981978,-0.07670318963656035,-0.10314212462587967,-1.0123570442684384,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,-0.9707862419304021,-0.20429765831079993,-0.10035693324345776,0.1418012172444988,-0.4451428720869226,-0.45749581810166173,-0.4215979419581361,0.6381142871039426
0.42205358617983585,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,1.759228818252808,3.595702148198025,-0.27220147912057946,0.46399722712836566,-0.20429765831079993,1.1932900366227401,0.6318901610172657,0.93196126408429,-0.5777817417795964,-0.5232971966147483,0.6381142871039426
-0.9852248431082252,0.628471295731856,-0.10314212462587967,-1.0123570442684384,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,-1.4490473982833274,-1.2098312755967184,-0.10035693324345776,-3.5338658610512534,0.93196126408429,0.5161380091988133,0.23737420691995956,0.6381142871039426
0.8911463959425229,-0.07670318963656035,9.695359714832659,0.9877937884283028,0.0,1.759228818252808,1.0191707326359751,-0.27220147912057946,0.32051888022248765,0.20974559586575475,-0.10035693324345776,0.1418012172444988,0.93196126408429,-0.5291806775571095,-0.44854702502661487,-0.9815913344902564
0.9158354911931906,-1.4870521603733868,-0.10314212462587967,-1.0123570442684384,0.0,0.40483350992378475,1.0191707326359751,-0.27220147912057946,-0.4925250855774809,0.20974559586575475,1.1932900366227401,0.1418012172444988,0.24340919599868371,-0.5634643158624552,-0.5043962560011093,-0.37420172639243177
-1.5777631291242509,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,0.5596494583989482,1.511024394706355,-0.7471804181765567,0.1418012172444988,-1.133694940172529,-0.5593694343202831,-0.512078573798911,0.6381142871039426
0.5701881576838422,0.628471295731856,-0.10314212462587967,0.9877937884283028,0.0,0.40483350992378475,1.0191707326359751,-0.27220147912057946,0.46399722712836566,0.20974559586575475,1.1932900366227401,0.1418012172444988,0.93196126408429,-0.3528369005954054,-0.18747016145370538,0.6381142871039426
0.05171715741981978,-0.7818776750049705,-0.10314212462587967,0.9877937884283028,0.0,0.40483350992378475,1.0191707326359751,-0.27220147912057946,0.5596494583989482,-0.20429765831079993,-0.10035693324345776,0.1418012172444988,-1.133694940172529,-0.5764232965901885,-0.5232971966147483,0.6381142871039426
-0.04703922358285117,-0.7818776750049705,-0.10314212462587967,-1.0123570442684384,0.0,-0.2723641442407268,-0.2690949751450495,-0.27220147912057946,0.5596494583989482,-0.20429765831079993,-0.3429157400933699,0.1418012172444988,0.24340919599868371,-0.5808015947546112,-0.5261018523187075,-0.37420172639243177
1.0886591579478648,-0.07670318963656035,-0.10314212462587967,0.9877937884283028,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,0.5596494583989482,0.20974559586575475,-0.7471804181765567,0.1418012172444988,-1.133694940172529,-0.3910395066773884,-0.37489432740959605,0.6381142871039426
-0.8617793668548865,0.628471295731856,-0.10314212462587967,-1.0123570442684384,0.0,-0.2723641442407268,-0.2690949751450495,1.3638777099697228,0.6792147474871806,-0.7366389851092274,-0.9897392250264688,0.1418012172444988,1.6205133321698963,-0.5183033430548718,-0.5053717884198777,0.6381142871039426
1.1133482531985326,-1.4870521603733868,-0.10314212462587967,0.9877937884283028,0.0,0.40483350992378475,-0.2690949751450495,-0.27220147912057946,-0.014263929224559733,0.20974559586575475,-0.7471804181765567,0.1418012172444988,-1.133694940172529,-0.5187626734426573,-0.4539124533298414,-0.37420172639243177
